-6.000000 -4.331754 0.000000 0.500000 -276.812561 1.000000 0.000000
-6.000000 -3.190854 0.000000 0.414301 -276.812561 0.135595 0.000002
-6.000000 -2.086070 0.000000 0.212369 -267.038440 0.054002 0.000122
-6.000000 -1.000000 0.000000 -0.066927 -258.603558 0.050085 0.003530
-6.000000 0.085330 0.000000 -0.282420 -254.421306 0.050014 0.044136
-6.000000 1.185049 0.000000 -0.318090 -196.857780 0.050002 0.049579
-6.000000 2.312766 0.000000 -0.321513 -127.525396 0.050000 0.049893
-6.000000 3.480621 0.000000 -0.359419 -95.968906 0.050000 0.049909
-6.000000 4.698747 0.000000 -0.377286 -49.820846 0.050000 0.049919
-6.000000 5.974949 0.000000 -0.409401 -26.248197 0.050000 0.049924
-6.000000 7.314577 0.000000 -0.447725 9.760865 0.050000 0.049932
-6.000000 8.720607 0.000000 -0.436968 78.411370 0.050000 0.049945
-6.000000 10.193859 0.000000 -0.398111 101.533891 0.050000 0.049949
-6.000000 11.733329 0.000000 -0.370928 82.218192 0.050000 0.049945
-6.000000 13.336554 0.000000 -0.376363 35.040836 0.050000 0.049936
-6.000000 15.000000 0.000000 -0.365492 -12.136519 0.050000 0.049928
-4.666667 -4.331754 0.000000 0.500000 -276.812561 1.000000 0.000000
-4.666667 -3.190854 0.086420 0.414301 -276.812561 0.135595 0.000002
-4.666667 -2.086070 0.134676 0.212369 -267.038440 0.054002 0.000122
-4.666667 -1.000000 0.212209 -0.066927 -258.603558 0.050085 0.003530
-4.666667 0.085330 0.006390 -0.282420 -254.421306 0.050014 0.044136
-4.666667 1.185049 0.024118 -0.318090 -196.857780 0.050002 0.049579
-4.666667 2.312766 0.006392 -0.321513 -127.525396 0.050000 0.049893
-4.666667 3.480621 -0.001674 -0.359419 -95.968906 0.050000 0.049909
-4.666667 4.698747 -0.003833 -0.377286 -49.820846 0.050000 0.049919
-4.666667 5.974949 -0.024449 -0.409401 -26.248197 0.050000 0.049924
-4.666667 7.314577 -0.026996 -0.447725 9.760865 0.050000 0.049932
-4.666667 8.720607 -0.013488 -0.436968 78.411370 0.050000 0.049945
-4.666667 10.193859 0.007818 -0.398111 101.533891 0.050000 0.049949
-4.666667 11.733329 -0.001476 -0.370928 82.218192 0.050000 0.049945
-4.666667 13.336554 -0.019175 -0.376363 35.040836 0.050000 0.049936
-4.666667 15.000000 -0.019175 -0.365492 -12.136519 0.050000 0.049928
-3.333333 -4.331754 0.000000 0.500000 -258.982915 1.000000 0.000000
-3.333333 -3.190854 0.218993 0.465021 -258.982915 0.135748 0.000000
-3.333333 -2.086070 0.309059 0.388136 -266.271579 0.054167 0.000008
-3.333333 -1.000000 0.441815 0.321187 -260.699537 0.050107 0.000277
-3.333333 0.085330 0.305985 0.020796 -254.444763 0.049967 0.005468
-3.333333 1.185049 0.078735 -0.296267 -227.410268 0.050008 0.044473
-3.333333 2.312766 0.015130 -0.346259 -177.596522 0.050003 0.047446
-3.333333 3.480621 -0.010275 -0.365328 -103.051925 0.050003 0.047510
-3.333333 4.698747 -0.024746 -0.395366 -38.415874 0.050002 0.047499
-3.333333 5.974949 -0.055382 -0.427477 -19.840511 0.050002 0.047489
-3.333333 7.314577 -0.055700 -0.431231 28.633632 0.050001 0.047487
-3.333333 8.720607 -0.024961 -0.398443 58.242397 0.050001 0.047484
-3.333333 10.193859 -0.012768 -0.380320 41.120062 0.050001 0.047478
-3.333333 11.733329 -0.016136 -0.387100 47.302808 0.050000 0.047478
-3.333333 13.336554 -0.025468 -0.385874 57.778332 0.050000 0.047479
-3.333333 15.000000 -0.025468 -0.388327 68.253856 0.050000 0.047480
-2.000000 -4.331754 0.000000 0.500000 -212.387758 1.000000 0.000000
-2.000000 -3.190854 0.265637 0.502606 -212.387758 0.135882 0.000000
-2.000000 -2.086070 0.333396 0.496180 -230.111327 0.054307 0.000000
-2.000000 -1.000000 0.394583 0.541567 -232.843522 0.050126 0.000010
-2.000000 0.085330 0.461431 0.703459 -224.844451 0.049975 0.000243
-2.000000 1.185049 0.140061 0.759365 -202.806315 0.049973 0.002477
-2.000000 2.312766 0.051224 0.666494 -173.587506 0.049977 0.002580
-2.000000 3.480621 0.004533 0.596966 -123.506029 0.049984 0.002552
-2.000000 4.698747 -0.026440 0.526358 -55.990073 0.049993 0.002537
-2.000000 5.974949 -0.050165 0.467819 -16.391486 0.049997 0.002529
-2.000000 7.314577 -0.058969 0.480954 -4.836433 0.049999 0.002522
-2.000000 8.720607 -0.031175 0.529175 14.292044 0.050001 0.002518
-2.000000 10.193859 -0.035184 0.549264 19.139562 0.050001 0.002517
-2.000000 11.733329 -0.028397 0.549423 24.390588 0.050002 0.002516
-2.000000 13.336554 -0.030007 0.550423 44.622269 0.050004 0.002516
-2.000000 15.000000 -0.030007 0.548423 64.853950 0.050006 0.002516
