58.937107 1.000000 0.000000
58.937107 0.050462 0.000000
1.190619 0.050000 0.000000
1.173544 0.050000 0.000016
1.174081 0.050000 0.049973
1.088192 0.050000 0.050000
1.090885 0.050000 0.050000
1.094465 0.050000 0.050000
1.098754 0.050000 0.050000
1.103565 0.050000 0.050000
1.108705 0.050000 0.050000
1.113995 0.050000 0.050000
1.119278 0.050000 0.050000
1.124424 0.050000 0.050000
1.129333 0.050000 0.050000
1.134241 0.050000 0.050000
58.937107 1.000000 0.000000
58.937107 0.050462 0.000000
1.190619 0.050000 0.000000
1.173544 0.050000 0.000016
1.174081 0.050000 0.049973
1.088192 0.050000 0.050000
1.090885 0.050000 0.050000
1.094465 0.050000 0.050000
1.098754 0.050000 0.050000
1.103565 0.050000 0.050000
1.108705 0.050000 0.050000
1.113995 0.050000 0.050000
1.119278 0.050000 0.050000
1.124424 0.050000 0.050000
1.129333 0.050000 0.050000
1.134241 0.050000 0.050000
58.706339 1.000000 0.000000
58.706339 0.050462 0.000000
1.010270 0.050000 0.000000
1.000013 0.050000 0.000000
1.000560 0.050000 0.000027
1.089281 0.050000 0.049973
1.092017 0.050000 0.049989
1.095641 0.050000 0.049989
1.099984 0.050000 0.049989
1.104854 0.050000 0.049989
1.110059 0.050000 0.049989
1.115415 0.050000 0.049989
1.120764 0.050000 0.049989
1.125974 0.050000 0.049989
1.130943 0.050000 0.049989
1.135913 0.050000 0.049989
58.706323 1.000000 0.000000
58.706323 0.050462 0.000000
1.010257 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000006 0.050000 0.000011
1.000007 0.050000 0.000011
1.000007 0.050000 0.000011
1.000007 0.050000 0.000011
1.000008 0.050000 0.000011
1.000008 0.050000 0.000011
1.000008 0.050000 0.000011
1.000009 0.050000 0.000011
1.000009 0.050000 0.000011
1.000009 0.050000 0.000011
1.000010 0.050000 0.000011
58.706323 1.000000 0.000000
58.706323 0.050462 0.000000
1.010257 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
58.706323 1.000000 0.000000
58.706323 0.050462 0.000000
1.010257 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
58.706323 1.000000 0.000000
58.706323 0.050462 0.000000
1.010257 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
1.000000 0.050000 0.000000
58.706306 1.000000 0.000000
58.706306 0.050462 0.000000
1.010246 0.050000 0.000000
0.999988 0.050000 0.000000
0.999988 0.050000 0.000000
0.999987 0.050000 0.000000
0.999987 0.050000 0.000000
0.999986 0.050000 0.000000
0.999986 0.050000 0.000000
0.999985 0.050000 0.000000
0.999984 0.050000 0.000000
0.999983 0.050000 0.000000
0.999983 0.050000 0.000000
0.999982 0.050000 0.000000
0.999981 0.050000 0.000000
0.999981 0.050000 0.000000
58.460042 1.000000 0.000000
58.460042 0.050462 0.000000
0.841513 0.050000 0.000000
0.827000 0.050000 0.000000
0.825910 0.050000 0.000000
0.822533 0.050000 0.000000
0.817104 0.050000 0.000000
0.809901 0.050000 0.000000
0.801269 0.050000 0.000000
0.791588 0.050000 0.000000
0.781244 0.050000 0.000000
0.770598 0.050000 0.000000
0.759967 0.050000 0.000000
0.749611 0.050000 0.000000
0.739733 0.050000 0.000000
0.729856 0.050000 0.000000
58.460042 1.000000 0.000000
58.460042 0.050462 0.000000
0.841513 0.050000 0.000000
0.827000 0.050000 0.000000
0.825910 0.050000 0.000000
0.822533 0.050000 0.000000
0.817104 0.050000 0.000000
0.809901 0.050000 0.000000
0.801269 0.050000 0.000000
0.791588 0.050000 0.000000
0.781244 0.050000 0.000000
0.770598 0.050000 0.000000
0.759967 0.050000 0.000000
0.749611 0.050000 0.000000
0.739733 0.050000 0.000000
0.729856 0.050000 0.000000
