-276.774296 1.000000 0.000000
-276.774296 0.135595 0.000002
-267.021795 0.054002 0.000122
-258.612008 0.050085 0.003530
-254.413221 0.050014 0.044136
-196.853324 0.050002 0.049579
-127.535494 0.050000 0.049893
-95.970711 0.050000 0.049909
-49.816969 0.050000 0.049919
-26.248735 0.050000 0.049924
9.765998 0.050000 0.049932
78.393191 0.050000 0.049945
101.533155 0.050000 0.049949
82.204056 0.050000 0.049945
35.070732 0.050000 0.049936
-12.062592 0.050000 0.049928
-276.774296 1.000000 0.000000
-276.774296 0.135595 0.000002
-267.021795 0.054002 0.000122
-258.612008 0.050085 0.003530
-254.413221 0.050014 0.044136
-196.853324 0.050002 0.049579
-127.535494 0.050000 0.049893
-95.970711 0.050000 0.049909
-49.816969 0.050000 0.049919
-26.248735 0.050000 0.049924
9.765998 0.050000 0.049932
78.393191 0.050000 0.049945
101.533155 0.050000 0.049949
82.204056 0.050000 0.049945
35.070732 0.050000 0.049936
-12.062592 0.050000 0.049928
-258.977646 1.000000 0.000000
-258.977646 0.135748 0.000000
-266.257398 0.054167 0.000008
-260.681654 0.050107 0.000277
-254.426410 0.049967 0.005468
-227.398591 0.050008 0.044473
-177.602146 0.050003 0.047446
-103.058202 0.050003 0.047510
-38.410515 0.050002 0.047499
-19.828912 0.050002 0.047489
28.589723 0.050001 0.047487
58.248766 0.050001 0.047484
41.127764 0.050001 0.047478
47.320176 0.050000 0.047477
57.740860 0.050000 0.047479
68.161543 0.050000 0.047481
-212.398142 1.000000 0.000000
-212.398142 0.135882 0.000000
-230.093013 0.054307 0.000000
-232.823771 0.050126 0.000010
-224.848662 0.049975 0.000243
-202.805173 0.049973 0.002477
-173.568708 0.049977 0.002580
-123.497358 0.049984 0.002552
-56.015601 0.049993 0.002537
-16.411178 0.049997 0.002529
-4.828029 0.049999 0.002522
14.291606 0.050001 0.002518
19.147262 0.050001 0.002517
24.400373 0.050002 0.002516
44.602159 0.050004 0.002516
64.803944 0.050006 0.002517
-193.901150 1.000000 0.000000
-193.901150 0.135941 0.000000
-206.554362 0.054366 0.000000
-205.190295 0.050134 0.000000
-204.145301 0.049978 0.000006
-179.613989 0.049978 0.000073
-159.045261 0.049981 0.000074
-127.703841 0.049985 0.000071
-55.484765 0.049994 0.000070
-5.873697 0.049999 0.000069
-36.374470 0.049996 0.000068
-42.186638 0.049996 0.000068
-28.395676 0.049997 0.000068
-8.745532 0.049999 0.000068
41.175341 0.050004 0.000068
91.096213 0.050008 0.000068
-182.776092 1.000000 0.000000
-182.776092 0.135960 0.000000
-184.240498 0.054384 0.000000
-188.118343 0.050137 0.000000
-211.725285 0.049977 0.000000
-186.209868 0.049977 0.000001
-150.437936 0.049982 0.000001
-107.942035 0.049987 0.000001
-33.150296 0.049996 0.000001
5.763888 0.050001 0.000001
-49.932503 0.049995 0.000001
-72.858245 0.049993 0.000001
-59.374054 0.049995 0.000001
-31.617701 0.049997 0.000001
33.760103 0.050003 0.000001
99.137907 0.050009 0.000001
-146.935954 1.000000 0.000000
-146.935954 0.135971 0.000000
-137.708657 0.054390 0.000000
-154.909673 0.050141 0.000000
-198.426686 0.049979 0.000000
-176.584748 0.049978 0.000000
-141.322506 0.049983 0.000000
-88.409234 0.049990 0.000000
-18.644550 0.049998 0.000000
-14.384413 0.049999 0.000000
-83.478474 0.049992 0.000000
-98.744062 0.049990 0.000000
-70.841372 0.049993 0.000000
-43.845011 0.049996 0.000000
6.945761 0.050001 0.000000
57.736534 0.050005 0.000000
-128.022011 1.000000 0.000000
-128.022011 0.135976 0.000000
-115.628513 0.054390 0.000000
-138.751192 0.050142 0.000000
-174.907426 0.049982 0.000000
-148.350085 0.049981 0.000000
-133.580269 0.049984 0.000000
-79.287880 0.049991 0.000000
-2.546387 0.050000 0.000000
-24.062975 0.049998 0.000000
-105.057216 0.049989 0.000000
-118.874150 0.049988 0.000000
-78.369157 0.049993 0.000000
-55.491782 0.049995 0.000000
-31.934457 0.049997 0.000000
-8.377133 0.049999 0.000000
-147.940538 1.000000 0.000000
-147.940538 0.135971 0.000000
-141.675906 0.054384 0.000000
-166.132428 0.050139 0.000000
-182.268982 0.049981 0.000000
-136.943608 0.049983 0.000000
-133.585767 0.049984 0.000000
-84.840804 0.049990 0.000000
-2.469261 0.050000 0.000000
-29.551333 0.049997 0.000000
-109.763959 0.049989 0.000000
-126.270765 0.049988 0.000000
-82.496970 0.049992 0.000000
-64.658690 0.049994 0.000000
-62.492277 0.049995 0.000000
-60.325863 0.049995 0.000000
-147.940538 1.000000 0.050000
-147.940538 0.135971 0.000000
-141.675906 0.054384 0.000000
-166.132428 0.050139 0.000000
-182.268982 0.049981 0.000000
-136.943608 0.049983 0.000000
-133.585767 0.049984 0.000000
-84.840804 0.049990 0.000000
-2.469261 0.050000 0.000000
-29.551333 0.049997 0.000000
-109.763959 0.049989 0.000000
-126.270765 0.049988 0.000000
-82.496970 0.049992 0.000000
-64.658690 0.049994 0.000000
-62.492277 0.049995 0.000000
-60.325863 0.049995 0.000000
