0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 -0.002449 -0.002463 -0.002465 -0.002465 -0.001242 -0.001242 -0.001242 -0.001242 -0.001242 -0.001242 -0.001242 -0.001235 -0.001242 -0.001249 0.000000 
0.000000 -0.004963 -0.004978 -0.004981 -0.004980 -0.003732 -0.003731 -0.003730 -0.003729 -0.003727 -0.003726 -0.003724 -0.003716 -0.003761 -0.003687 0.000000 
0.000000 -0.005030 -0.005032 -0.005032 -0.005032 -0.005006 -0.005005 -0.005004 -0.005002 -0.005001 -0.004999 -0.004998 -0.004997 -0.005033 -0.004954 0.000000 
0.000000 -0.005031 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005031 -0.004993 -0.005071 0.000000 
0.000000 -0.005031 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.004993 -0.005072 0.000000 
0.000000 -0.005030 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005032 -0.005031 -0.005031 -0.005031 -0.005031 -0.005031 -0.005030 -0.005031 0.000000 
0.000000 -0.004959 -0.004981 -0.004981 -0.004980 -0.004979 -0.004978 -0.004976 -0.004973 -0.004970 -0.004967 -0.004964 -0.004961 -0.004958 -0.004955 0.000000 
0.000000 -0.002444 -0.002466 -0.002465 -0.002465 -0.002464 -0.002462 -0.002460 -0.002458 -0.002455 -0.002452 -0.002449 -0.002446 -0.002443 -0.002440 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
