   -276.5173022422863         1.000000000000000         0.000000000000000     
   -276.5173022422863        0.1355947230120721        2.4251308707068802E-006
   -266.9142980860632        5.4001836365023141E-002   1.2191112118021013E-004
   -258.6764877574222        5.0084920814502727E-002   3.5304835587134683E-003
   -254.6282906149944        5.0014300211932143E-002   4.4136268353305814E-002
   -197.2157481626512        5.0001791412567227E-002   4.9578547232906431E-002
   -128.1360453787395        5.0000327590338969E-002   4.9892406638418742E-002
   -97.09974602562822        5.0000204670070769E-002   4.9908230716849987E-002
   -51.19793946141814        5.0000167247392160E-002   4.9918824400709973E-002
   -27.18227293746168        5.0000134333663855E-002   4.9924175960744249E-002
    9.244811906948247        5.0000102991028944E-002   4.9931714543978913E-002
    77.72288089040575        5.0000073243986282E-002   4.9944852669918875E-002
    100.8498780180712        5.0000045028516821E-002   4.9948497428663342E-002
    81.80601452678903        5.0000018177784038E-002   4.9944516651146131E-002
    35.59167815126718        4.9999992449567356E-002   4.9936241463098538E-002
   -10.62265822425466        4.9999966721350673E-002   4.9927966275050945E-002
   -276.5173022422863         1.000000000000000         0.000000000000000     
   -276.5173022422863        0.1355947230120721        2.4251308707068802E-006
   -266.9142980860632        5.4001836365023141E-002   1.2191112118021013E-004
   -258.6764877574222        5.0084920814502727E-002   3.5304835587134683E-003
   -254.6282906149944        5.0014300211932143E-002   4.4136268353305814E-002
   -197.2157481626512        5.0001791412567227E-002   4.9578547232906431E-002
   -128.1360453787395        5.0000327590338969E-002   4.9892406638418742E-002
   -97.09974602562822        5.0000204670070769E-002   4.9908230716849987E-002
   -51.19793946141814        5.0000167247392160E-002   4.9918824400709973E-002
   -27.18227293746168        5.0000134333663855E-002   4.9924175960744249E-002
    9.244811906948247        5.0000102991028944E-002   4.9931714543978913E-002
    77.72288089040575        5.0000073243986282E-002   4.9944852669918875E-002
    100.8498780180712        5.0000045028516821E-002   4.9948497428663342E-002
    81.80601452678903        5.0000018177784038E-002   4.9944516651146131E-002
    35.59167815126718        4.9999992449567356E-002   4.9936241463098538E-002
   -10.62265822425466        4.9999966721350673E-002   4.9927966275050945E-002
   -258.7781858722187         1.000000000000000         0.000000000000000     
   -258.7781858722187        0.1357477145037545        1.4892864462138438E-007
   -266.1726437936948        5.4167367677214973E-002   7.9845172623067332E-006
   -260.6827758635330        5.0107108028746898E-002   2.7710914305207978E-004
   -254.5218764667016        4.9966953482567550E-002   5.4685395758009335E-003
   -227.6726839006107        5.0007836309056294E-002   4.4473320630982437E-002
   -178.0603052798845        5.0003466481044381E-002   4.7445135077947197E-002
   -103.9149895059221        5.0002575773991316E-002   4.7509580952034378E-002
   -39.62961500916513        5.0002128787085522E-002   4.7499020460491030E-002
   -20.63479425279491        5.0001726755626336E-002   4.7488232038269851E-002
    28.20373231673651        5.0001346481775642E-002   4.7486466844914303E-002
    57.67136155422662        5.0000976136728562E-002   4.7484036176649431E-002
    40.64507662871942        5.0000618724405567E-002   4.7477755907806243E-002
    47.06599126092005        5.0000278461662211E-002   4.7477653021801312E-002
    58.17601479890536        4.9999953314888275E-002   4.7478768443237042E-002
    69.28603833689067        4.9999628168114339E-002   4.7479883864672771E-002
   -212.2925852532176         1.000000000000000         0.000000000000000     
   -212.2925852532176        0.1358820266248327        4.7600787155307333E-009
   -230.1007653171286        5.4306646080545251E-002   2.6543213595350666E-007
   -232.8593046786596        5.0125621773231516E-002   1.0166862634461012E-005
   -224.8982741975603        4.9975378173649214E-002   2.4315303529213406E-004
   -202.9995337232248        4.9973074285504057E-002   2.4759110945415039E-003
   -173.9750671879303        4.9977235329854319E-002   2.5800232665672568E-003
   -124.1443741422466        4.9984134464967390E-002   2.5518920236086685E-003
   -56.84825884399638        4.9992576436623783E-002   2.5366348044282175E-003
   -17.14171049955117        4.9997325789817824E-002   2.5283828734415166E-003
   -5.338203033242244        4.9998790754995560E-002   2.5221993887246420E-003
    13.85828004252160        5.0000872515349667E-002   2.5182232709424291E-003
    18.91478979418372        5.0001456646376688E-002   2.5167156302944439E-003
    24.31427665924353        5.0002031041555019E-002   2.5162302443619252E-003
    44.76719223629004        5.0003874624929549E-002   2.5160745460217539E-003
    65.22010781333654        5.0005718208304080E-002   2.5159188476815827E-003
   -193.8182000064529         1.000000000000000         0.000000000000000     
   -193.8182000064529        0.1359406692257966        1.0224256704357380E-010
   -206.5779057526609        5.4366267428178530E-002   5.8551951109668295E-009
   -205.2247270041491        5.0134036869939190E-002   2.3691520115301149E-007
   -204.1655939040926        4.9978404091526221E-002   6.1751124995163438E-006
   -179.7632572789691        4.9977485444629904E-002   7.2952072257639829E-005
   -159.3992301703632        4.9980564054962089E-002   7.3637007827359190E-005
   -128.2432795543241        4.9984979751644835E-002   7.1103840678607769E-005
   -56.15989266136217        4.9993770085447441E-002   6.9736958851087394E-005
   -6.567673619263704        4.9999375875582619E-002   6.8974372087195643E-005
   -36.89989717065993        4.9996276820581172E-002   6.8461063055244925E-005
   -42.45611059084286        4.9995923056333845E-002   6.8147981662847198E-005
   -28.43790628444953        4.9997408103855653E-002   6.8004059158372491E-005
   -8.722417783575553        4.9999278240634701E-002   6.7945677899696732E-005
    41.21673024056967        5.0003599901920187E-002   6.7915980777724744E-005
    91.15587826471490        5.0007921563205673E-002   6.7886283655752756E-005
   -182.6843426910249         1.000000000000000         0.000000000000000     
   -182.6843426910249        0.1359596131634534        1.6223028625563069E-012
   -184.2248403846552        5.4383938833441101E-002   9.4625943682191869E-011
   -188.0938537623672        5.0136978827568394E-002   3.9503141455218186E-009
   -211.7028514880972        4.9977393841674392E-002   1.0786539671778607E-007
   -186.3456060298823        4.9976699696395011E-002   1.4111032792067695E-006
   -150.7933045505367        4.9981672707351744E-002   1.4026273869145518E-006
   -108.4632554724223        4.9987353091176231E-002   1.3305326461484013E-006
   -33.76242563389668        4.9996327950363940E-002   1.2880987275803393E-006
    5.150136002642469        5.0000668359822420E-002   1.2628074149888100E-006
   -50.42652780180438        4.9994906893496754E-002   1.2466435357381510E-006
   -73.03217882056263        4.9992944034156703E-002   1.2370307734556524E-006
   -59.32419253633694        4.9994545444840409E-002   1.2321830978694309E-006
   -31.54773339022194        4.9997246982826114E-002   1.2297453089047122E-006
    33.72198630505282        5.0002934635542964E-002   1.2278382605506009E-006
    98.99170600032758        5.0008622288259814E-002   1.2259312121964895E-006
   -146.9224553320693         1.000000000000000         0.000000000000000     
   -146.9224553320693        0.1359712812978339        2.0041968679075554E-014
