   0.5000000       0.4977987       0.4915328       0.4818368     
   0.4692602       0.4542622       0.4372020       0.4183324     
   0.3978024       0.3756688       0.3519177       0.3264925     
   0.2993316       0.2704129       0.2398095       0.2077526     
   0.1746986       0.1413890       0.1088855       7.8557774E-02 
   5.2000396E-02   3.0867208E-02   1.6632846E-02   1.0330172E-02 
   8.8574402E-03   8.1296144E-03   7.4517820E-03   6.7446176E-03 
   6.0315523E-03   5.3437096E-03   4.7033574E-03   4.1229380E-03 
   3.6071993E-03   3.1556233E-03   2.7644746E-03   2.4283270E-03 
   2.1410969E-03   1.8966876E-03   1.6893554E-03   1.5138878E-03 
   1.3656667E-03   1.2406631E-03   1.1353964E-03   1.0468793E-03 
   9.7255933E-04   9.1026101E-04   8.5813337E-04   8.1460312E-04 
   7.7833334E-04   7.4818882E-04   7.2320545E-04   7.0256495E-04 
   6.8557309E-04   6.7164126E-04   6.6027092E-04   6.5104023E-04 
   6.4359279E-04   6.3762796E-04   6.3289242E-04   6.2917313E-04 
   6.2629121E-04   6.2409695E-04   6.2246504E-04   6.2129105E-04 
   6.2048796E-04   6.1998359E-04   6.1971805E-04   6.1964180E-04 
   6.1971380E-04   6.1990018E-04   6.2017265E-04   6.2050764E-04 
   6.2088505E-04   6.2128756E-04   6.2169944E-04   6.2210596E-04 
   6.2249287E-04   6.2284566E-04   6.2314962E-04   6.2339014E-04 
   6.2355382E-04   6.2363030E-04   6.2361493E-04   6.2364567E-04
   0.5000000       0.4977987       0.4915328       0.4818368     
   0.4692602       0.4542622       0.4372020       0.4183324     
   0.3978024       0.3756688       0.3519177       0.3264925     
   0.2993316       0.2704129       0.2398095       0.2077526     
   0.1746986       0.1413890       0.1088855       7.8557774E-02 
   5.2000396E-02   3.0867208E-02   1.6632846E-02   1.0330172E-02 
   8.8574402E-03   8.1296144E-03   7.4517820E-03   6.7446176E-03 
   6.0315523E-03   5.3437096E-03   4.7033574E-03   4.1229380E-03 
   3.6071993E-03   3.1556233E-03   2.7644746E-03   2.4283270E-03 
   2.1410969E-03   1.8966876E-03   1.6893554E-03   1.5138878E-03 
   1.3656667E-03   1.2406631E-03   1.1353964E-03   1.0468793E-03 
   9.7255933E-04   9.1026101E-04   8.5813337E-04   8.1460312E-04 
   7.7833334E-04   7.4818882E-04   7.2320545E-04   7.0256495E-04 
   6.8557309E-04   6.7164126E-04   6.6027092E-04   6.5104023E-04 
   6.4359279E-04   6.3762796E-04   6.3289242E-04   6.2917313E-04 
   6.2629121E-04   6.2409695E-04   6.2246504E-04   6.2129105E-04 
   6.2048796E-04   6.1998359E-04   6.1971805E-04   6.1964180E-04 
   6.1971380E-04   6.1990018E-04   6.2017265E-04   6.2050764E-04 
   6.2088505E-04   6.2128756E-04   6.2169944E-04   6.2210596E-04 
   6.2249287E-04   6.2284566E-04   6.2314962E-04   6.2339014E-04 
   6.2355382E-04   6.2363030E-04   6.2361493E-04   6.2364567E-04
   0.5000000       0.4978612       0.4917390       0.4822199     
