-6.000000 -4.331754 0.000000 0.500000 -355.562220 1.000000 0.000000
-6.000000 -3.190854 0.000000 0.417984 -355.562220 0.135596 0.000002
-6.000000 -2.086070 0.000000 0.227818 -322.872616 0.054017 0.000117
-6.000000 -1.000000 0.000000 -0.078156 -284.574330 0.050086 0.003446
-6.000000 0.085330 0.000000 -0.405341 -255.591785 0.049969 0.044064
-6.000000 1.185049 0.000000 -0.473818 -202.059221 0.049974 0.049590
-6.000000 2.312766 0.000000 -0.437320 -141.040349 0.049983 0.049907
-6.000000 3.480621 0.000000 -0.549479 29.997810 0.050003 0.049936
-6.000000 4.698747 0.000000 -0.628927 76.888135 0.050009 0.049940
-6.000000 5.974949 0.000000 -0.717646 21.460720 0.050002 0.049934
-6.000000 7.314577 0.000000 -0.815373 35.513481 0.050004 0.049934
-6.000000 8.720607 0.000000 -0.736027 107.192969 0.050010 0.049941
-6.000000 10.193859 0.000000 -0.596993 145.981120 0.050013 0.049944
-6.000000 11.733329 0.000000 -0.523235 138.696603 0.050012 0.049943
-6.000000 13.336554 0.000000 -0.537990 -56.738072 0.049995 0.049925
-6.000000 15.000000 0.000000 -0.508479 -252.172747 0.049978 0.049908
-4.666667 -4.331754 0.000000 0.500000 -355.562220 1.000000 0.000000
-4.666667 -3.190854 0.097527 0.417984 -355.562220 0.135596 0.000002
-4.666667 -2.086070 0.148047 0.227818 -322.872616 0.054017 0.000117
-4.666667 -1.000000 0.240462 -0.078156 -284.574330 0.050086 0.003446
-4.666667 0.085330 -0.027029 -0.405341 -255.591785 0.049969 0.044064
-4.666667 1.185049 0.056276 -0.473818 -202.059221 0.049974 0.049590
-4.666667 2.312766 0.023377 -0.437320 -141.040349 0.049983 0.049907
-4.666667 3.480621 -0.010166 -0.549479 29.997810 0.050003 0.049936
-4.666667 4.698747 -0.001651 -0.628927 76.888135 0.050009 0.049940
-4.666667 5.974949 -0.042249 -0.717646 21.460720 0.050002 0.049934
-4.666667 7.314577 -0.022092 -0.815373 35.513481 0.050004 0.049934
-4.666667 8.720607 0.014953 -0.736027 107.192969 0.050010 0.049941
-4.666667 10.193859 0.032426 -0.596993 145.981120 0.050013 0.049944
-4.666667 11.733329 0.005760 -0.523235 138.696603 0.050012 0.049943
-4.666667 13.336554 -0.034425 -0.537990 -56.738072 0.049995 0.049925
-4.666667 15.000000 -0.034425 -0.508479 -252.172747 0.049978 0.049908
-3.333333 -4.331754 0.000000 0.500000 -324.487334 1.000000 0.000000
-3.333333 -3.190854 0.249594 0.471902 -324.487334 0.135745 0.000000
-3.333333 -2.086070 0.335970 0.422718 -318.673908 0.054175 0.000008
-3.333333 -1.000000 0.467385 0.390725 -300.368710 0.050104 0.000267
-3.333333 0.085330 0.240040 0.037537 -284.104025 0.049967 0.005345
-3.333333 1.185049 0.185906 -0.390501 -252.113505 0.049968 0.044343
-3.333333 2.312766 0.076606 -0.498109 -174.784505 0.049979 0.047478
-3.333333 3.480621 -0.013901 -0.559341 -22.605918 0.049997 0.047550
-3.333333 4.698747 -0.029323 -0.641915 67.543680 0.050008 0.047529
-3.333333 5.974949 -0.084354 -0.719303 43.643457 0.050005 0.047507
-3.333333 7.314577 -0.038930 -0.738823 56.761410 0.050006 0.047496
-3.333333 8.720607 0.042857 -0.663181 99.998577 0.050010 0.047491
-3.333333 10.193859 0.042194 -0.582238 75.548051 0.050007 0.047483
-3.333333 11.733329 -0.001948 -0.557383 74.179572 0.050007 0.047480
-3.333333 13.336554 -0.058670 -0.562261 14.244741 0.050001 0.047475
-3.333333 15.000000 -0.058670 -0.552505 -45.690090 0.049996 0.047469
-2.000000 -4.331754 0.000000 0.500000 -253.506734 1.000000 0.000000
-2.000000 -3.190854 0.309671 0.503234 -253.506734 0.135873 0.000000
-2.000000 -2.086070 0.369599 0.504134 -262.726089 0.054302 0.000000
-2.000000 -1.000000 0.405850 0.543902 -266.233170 0.050121 0.000010
-2.000000 0.085330 0.435020 0.634364 -262.344788 0.049971 0.000238
-2.000000 1.185049 0.246256 0.654431 -229.516673 0.049971 0.002569
-2.000000 2.312766 0.122683 0.605558 -168.723071 0.049979 0.002660
-2.000000 3.480621 0.021698 0.544781 -74.861244 0.049991 0.002601
-2.000000 4.698747 -0.030275 0.429271 17.118160 0.050002 0.002566
-2.000000 5.974949 -0.059940 0.325597 45.369839 0.050005 0.002547
-2.000000 7.314577 -0.035920 0.343830 31.119475 0.050003 0.002533
-2.000000 8.720607 0.033388 0.453583 43.347609 0.050004 0.002524
-2.000000 10.193859 0.016004 0.557958 33.319857 0.050003 0.002519
-2.000000 11.733329 -0.018439 0.609731 32.407215 0.050003 0.002516
-2.000000 13.336554 -0.065890 0.599174 32.708839 0.050003 0.002516
-2.000000 15.000000 -0.065890 0.620287 33.010463 0.050003 0.002515
-0.666667 -4.331754 0.000000 0.500000 -227.644781 1.000000 0.000000
-0.666667 -3.190854 0.264082 0.520293 -227.644781 0.135930 0.000000
-0.666667 -2.086070 0.307439 0.518053 -232.183681 0.054358 0.000000
-0.666667 -1.000000 0.302666 0.527905 -233.781480 0.050130 0.000000
-0.666667 0.085330 0.278697 0.592564 -240.852010 0.049974 0.000006
-0.666667 1.185049 0.208701 0.598415 -204.709500 0.049974 0.000076
-0.666667 2.312766 0.141046 0.553667 -152.761740 0.049981 0.000077
-0.666667 3.480621 0.066171 0.513228 -90.695795 0.049989 0.000073
-0.666667 4.698747 0.009189 0.429733 1.954777 0.050000 0.000071
-0.666667 5.974949 -0.020525 0.354132 53.468576 0.050006 0.000070
-0.666667 7.314577 -0.035798 0.410678 1.727075 0.050000 0.000069
-0.666667 8.720607 -0.008972 0.521744 -25.570082 0.049998 0.000069
-0.666667 10.193859 0.008693 0.587683 -31.626378 0.049997 0.000068
-0.666667 11.733329 -0.020084 0.612571 -11.657352 0.049999 0.000068
-0.666667 13.336554 -0.092837 0.613320 42.893694 0.050004 0.000068
-0.666667 15.000000 -0.092837 0.611823 97.444740 0.050008 0.000068
0.666667 -4.331754 0.000000 0.500000 -220.888266 1.000000 0.000000
0.666667 -3.190854 0.175689 0.533473 -220.888266 0.135948 0.000000
0.666667 -2.086070 0.210271 0.528893 -213.515732 0.054376 0.000000
0.666667 -1.000000 0.210269 0.509528 -218.624707 0.050133 0.000000
0.666667 0.085330 0.192608 0.553604 -250.005567 0.049972 0.000000
0.666667 1.185049 0.164961 0.551134 -209.145745 0.049974 0.000001
0.666667 2.312766 0.134294 0.494119 -137.527320 0.049983 0.000001
0.666667 3.480621 0.082229 0.446503 -69.577042 0.049992 0.000001
0.666667 4.698747 0.024828 0.383281 16.213558 0.050002 0.000001
0.666667 5.974949 -0.004199 0.325503 58.183027 0.050006 0.000001
0.666667 7.314577 -0.028360 0.399380 -13.192279 0.049999 0.000001
0.666667 8.720607 -0.037956 0.539733 -60.732241 0.049994 0.000001
0.666667 10.193859 -0.011002 0.593316 -68.167084 0.049994 0.000001
0.666667 11.733329 -0.022074 0.568109 -37.945169 0.049997 0.000001
0.666667 13.336554 -0.086923 0.593435 39.469975 0.050003 0.000001
0.666667 15.000000 -0.086923 0.542783 116.885120 0.050010 0.000001
2.000000 -4.331754 0.000000 0.500000 -177.902474 1.000000 0.000000
2.000000 -3.190854 0.118539 0.544316 -177.902474 0.135963 0.000000
2.000000 -2.086070 0.134811 0.542334 -154.836342 0.054386 0.000000
2.000000 -1.000000 0.130197 0.506410 -170.941436 0.050139 0.000000
2.000000 0.085330 0.126616 0.536943 -222.664008 0.049976 0.000000
2.000000 1.185049 0.114079 0.528086 -185.777127 0.049977 0.000000
2.000000 2.312766 0.100164 0.457749 -115.844686 0.049986 0.000000
2.000000 3.480621 0.078609 0.391061 -45.034321 0.049995 0.000000
2.000000 4.698747 0.035104 0.336879 22.138406 0.050003 0.000000
2.000000 5.974949 -0.001916 0.300158 21.642370 0.050002 0.000000
2.000000 7.314577 -0.019220 0.377987 -59.475501 0.049994 0.000000
2.000000 8.720607 -0.035421 0.537526 -92.226767 0.049991 0.000000
2.000000 10.193859 -0.026210 0.603004 -79.158948 0.049993 0.000000
2.000000 11.733329 -0.025112 0.549531 -49.400150 0.049996 0.000000
2.000000 13.336554 -0.058264 0.594678 12.206329 0.050001 0.000000
2.000000 15.000000 -0.058264 0.504384 73.812809 0.050006 0.000000
3.333333 -4.331754 0.000000 0.500000 -162.785076 1.000000 0.000000
3.333333 -3.190854 0.069468 0.540480 -162.785076 0.135968 0.000000
3.333333 -2.086070 0.059270 0.530413 -133.753626 0.054387 0.000000
3.333333 -1.000000 0.041560 0.499670 -150.067651 0.050141 0.000000
3.333333 0.085330 0.048320 0.533960 -186.698794 0.049981 0.000000
3.333333 1.185049 0.049605 0.519325 -140.975505 0.049982 0.000000
3.333333 2.312766 0.051060 0.452892 -94.114594 0.049989 0.000000
3.333333 3.480621 0.064737 0.374135 -27.981003 0.049997 0.000000
3.333333 4.698747 0.045412 0.296871 38.040848 0.050004 0.000000
3.333333 5.974949 -0.006359 0.269485 2.919576 0.050000 0.000000
3.333333 7.314577 -0.026983 0.366666 -93.492827 0.049990 0.000000
3.333333 8.720607 -0.025631 0.532597 -118.759041 0.049988 0.000000
3.333333 10.193859 -0.022735 0.602523 -84.852398 0.049992 0.000000
3.333333 11.733329 -0.020127 0.541327 -59.966114 0.049995 0.000000
3.333333 13.336554 -0.031844 0.595266 -30.795231 0.049997 0.000000
3.333333 15.000000 -0.031844 0.487388 -1.624347 0.050000 0.000000
4.666667 -4.331754 0.000000 0.500000 -203.073935 1.000000 0.000000
